param,pearson_r,slope,intercept,rmse
invtemp,0.0202290650785735,0.0147289834270817,1.39590338445648,1.36067055415295
lr_confirm,0.308515624344844,0.349471931818891,0.339072624027532,0.327794394491945
lr_disconfirm,0.854643475079164,1.0354946868207,-0.0619265157055794,0.17858269763552
sticky,0.315786989419932,0.126341309254387,-0.51916018571476,2.19147637724775
