param,pearson_r,slope,intercept,rmse
invtemp,0.00488452800839203,0.000889022342293209,3.55632281328528,0.354479727212392
lr_pos,0.899062135491123,0.919537483590446,0.0523321685868836,0.115878268017223
lr_neg,0.881237272444503,0.911937307674266,0.0813697480366486,0.132999764994084
sticky,0.692261949146888,0.808115905315035,0.217326840659972,4.68251660124309
bias,0.982419028791807,1.01608277451216,-0.00380048204223278,0.11240903387797
q_poor,0.505876894949369,0.599739735267528,-0.336676536417646,8.95943145134662
q_rich,0.462134513759255,0.597203284460149,1.29776173860369,8.60102373228483
q_neutral,0.481226057255677,0.599535358760473,0.257237996058162,8.41006615358033
