param,pearson_r,slope,intercept,rmse
invtemp,0.369286196962377,0.114218910230703,3.053842044642,0.526840774224948
lr_pos,0.892717755438784,0.928066740517383,0.0645092569556813,0.129415955113499
lr_neg,0.898436617130025,0.969444703713136,0.0672135460833434,0.139539352701515
sticky,0.826859950261657,0.991881589799348,0.374697092805792,3.65152122072887
