param,pearson_r,slope,intercept,rmse
invtemp,0.221709596215863,0.053964126447934,3.39716874573782,0.487547345016724
lr_pos,0.944065764640525,1.02000267829424,0.0245117383528683,0.0988620148273983
lr_neg,0.917956453687878,1.01496787615045,0.0216066384362241,0.116688393959323
sticky,0.861467692564312,1.05377576341613,1.18594179639162,3.25042399129917
bias,0.986054306508341,0.988738100741174,-0.0135475260746069,0.0994927538952357
