param,pearson_r,slope,intercept,rmse
invtemp,0.30777448481128,0.083251223798544,3.26455880532203,0.473214337052335
sticky,0.884034567483308,0.949764847487019,0.00938026348383136,2.78146882802516
prior_sd,0.601283073608116,0.783473498482475,16.166046486198,29.5136596845615
prior_mean,0.849765397578218,0.988497800346281,1.01498241213858,36.5770428475412
