param,pearson_r,slope,intercept,rmse
invtemp,0.302988934645519,0.0827734943402075,3.2253348014779,0.46172730192571
lr_pos,0.920250378738717,0.938155639864638,0.0468953958615004,0.113657403429382
lr_neg,0.922520872082866,0.995719668580542,0.0155950000754063,0.119134343582599
sticky,0.833700462563629,0.945299678884626,0.156905294269602,3.67531077711966
q_poor,0.516390283817742,0.560357359797751,-0.976938889940671,8.65274395553787
q_rich,0.530726981513415,0.570953090827483,-1.56276921366761,8.16740020601883
q_neutral,0.625209263131674,0.697086858269404,1.3639428498375,7.44936968685266
