param,pearson_r,slope,intercept,rmse
invtemp,0.341135191610995,0.119555260004462,3.19903942795707,0.596175468603895
sticky,0.887439439292686,0.935012727677133,0.230898938206351,2.49335013708931
prior_sd,0.693962858366426,0.957762410895278,10.6463325428647,27.1493461337755
prior_mean,0.818983930710301,0.942390256839476,-1.06917193862302,40.506494251823
