param,pearson_r,slope,intercept,rmse
invtemp,0.29561040180494,0.0694995933139625,3.4524952268245,0.415385336985519
sticky,0.925809664955133,0.937168501873386,0.102744282243783,2.09971654762548
prior_sd,0.408278457152871,0.422293145718771,12.0538226297467,25.8908081753577
prior_mean1,0.531992748035962,0.651963064409303,9.77955337949726,57.4116425397741
prior_mean2,0.638666293193216,0.727164529214295,10.4494205195823,55.6195241086058
prior_mean3,0.526528983394304,0.651761883067244,0.741561772865365,60.0013772706396
