param,pearson_r,slope,intercept,rmse
invtemp,0.411238644331995,0.149358843404616,3.16646625993131,0.59910701344281
sticky,0.905842457689909,0.950885494813548,0.18443585299104,2.28308164271442
prior_sd,0.552560554917248,0.711938777877561,14.3448899281215,29.3395183725374
prior_mean,0.783912302244143,0.853877557491711,7.14455736772188,41.4883482634841
