param,pearson_r,slope,intercept,rmse
invtemp,0.351574774395209,0.0835586530443292,3.19476581104612,0.439997830157214
lr,0.918465629427418,0.984761216061969,0.0583648619382863,0.110166989215512
sticky,0.912797470199422,1.19538713995652,0.67058768886582,2.81071522391691
