param,pearson_r,slope,intercept,rmse
invtemp,0.376000803187191,0.150536979187156,2.95026197324309,0.682127301937901
sticky,0.919175836203813,0.983404745300116,0.291835479796734,2.33388975468934
prior_sd,0.551641860500659,0.697672558242261,18.5880833047856,29.9029503360294
prior_mean,0.853828815344951,1.11247488469869,-1.82018577480868,40.4551410902228
